t,starx,stary,starz,starvx,starvy,starvz,star_sx, star_sy, star_sz, a1,i1,e1,s1x,s1y,s1z,mag1,pom1,Om1,f1,p1x,p1y,p1z,p1vx,p1vy,p1vz,a2,i2,e2,s2x,s2y,s2z,mag2,pom2,Om2,f2,p2x,p2y,p2z,p2vx,p2vy,p2vz
22760.000000,0.000004,-0.000005,-0.000000,0.000053,0.000040,-0.000000,-0.000000,-0.000001,18.250000,0.172297,0.008724,0.010269,0.3866221013,1.7539374560,72.0967942052,72.1191618637,6.002056,3.064819,2.541907,-0.110594,0.133998,-0.001092,-1.851252,-1.509687,0.014372,0.231764,0.007522,0.009917,-4.3261610245,-10.7224149565,120.6704288235,121.2230928666,-0.343010,-0.076763,2.514105,-0.131964,0.192763,0.001370,-1.707144,-1.153973,-0.009640
22800.000000,-0.000002,0.000005,-0.000000,-0.000062,-0.000017,-0.000000,-0.000000,-0.000001,18.250000,0.172276,0.008726,0.010485,0.6348727805,1.6577483104,72.0957547176,72.1176056259,6.019384,2.926321,4.915836,-0.010369,-0.171568,0.001482,2.411570,-0.120974,-0.003464,0.231782,0.007523,0.009673,-5.8111299863,-9.9455251285,120.6737932655,121.2223043952,-0.343298,-0.215277,5.681008,0.134589,-0.186410,-0.001154,1.690854,1.234779,0.011792
22840.000000,0.000001,-0.000005,0.000000,0.000051,-0.000003,0.000000,-0.000000,-0.000001,18.250000,0.172271,0.008724,0.010621,0.8613495192,1.5267422476,72.0947411208,72.1160492689,-0.283742,2.787644,1.157546,0.110100,0.131508,-0.001409,-1.840320,1.571204,-0.007292,0.231775,0.007521,0.009539,-7.1620497119,-8.9647980111,120.6772279168,121.2215158177,-0.287740,-0.353958,2.582740,-0.154799,0.174998,0.000831,-1.550226,-1.357218,-0.013616
22880.000000,0.000000,0.000003,-0.000000,-0.000029,0.000012,-0.000000,-0.000000,-0.000001,18.250000,0.172273,0.008725,0.010190,1.0613061281,1.3656676310,72.0937492220,72.1144929654,-0.281509,2.648423,3.633550,-0.169979,-0.036303,0.000981,0.510154,-2.332629,0.015820,0.231761,0.007523,0.009982,-8.3511941123,-7.8027233588,120.6807348860,121.2207272192,-0.277748,-0.493170,5.802490,0.166745,-0.157985,-0.000453,1.434400,1.527850,0.015233
22920.000000,0.000001,-0.000001,0.000000,0.000004,-0.000009,0.000001,-0.000000,-0.000001,18.250000,0.172274,0.008723,0.010112,1.2310026109,1.1798445785,72.0927751064,72.1129365870,-0.223708,2.509742,6.132069,0.158710,-0.062443,-0.000378,0.887472,2.265829,-0.020522,0.231750,0.007521,0.010068,-9.3545751289,-6.4854233491,120.6843183835,121.2199385231,-0.310453,-0.631826,2.845796,-0.192282,0.133319,-0.000045,-1.177239,-1.687215,-0.015469
22960.000000,-0.000002,-0.000001,-0.000000,0.000015,-0.000007,-0.000001,-0.000000,-0.000001,18.250000,0.172272,0.008725,0.010534,1.3677491767,0.9750290523,72.0918145845,72.1113801667,-0.214732,2.370556,2.448286,-0.106854,0.136895,-0.000207,-1.893886,-1.457666,0.020637,0.231750,0.007523,0.009646,-10.1524036544,-5.0422385821,120.6879729112,121.2191497878,-0.301062,-0.770987,6.136147,0.206873,-0.099450,0.000548,0.905946,1.891365,0.014954
23000.000000,0.000003,0.000002,0.000000,-0.000028,0.000025,0.000000,-0.000000,-0.000001,18.250000,0.172268,0.008723,0.010378,1.4699799441,0.7571800093,72.0908629611,72.1098237765,-0.243137,2.231833,5.077678,0.020916,-0.170331,0.000768,2.397458,0.317837,-0.018210,0.231757,0.007521,0.009739,-10.7294941623,-3.5048448598,120.6916942279,121.2183609775,-0.251775,-0.909689,3.144715,-0.226811,0.057595,-0.001080,-0.506182,-1.993801,-0.012211
23040.000000,-0.000004,-0.000002,-0.000000,0.000034,-0.000043,-0.000000,-0.000000,-0.000001,18.250000,0.172264,0.008725,0.009962,1.5372438539,0.5322030237,72.0899150357,72.1082672693,-0.215355,2.092599,1.481896,0.051548,0.164186,-0.001104,-2.293620,0.745283,0.014108,0.231768,0.007522,0.010207,-11.0755375884,-1.9067890548,120.6954697097,121.2175721000,-0.248398,-1.048918,0.230883,0.229420,-0.004024,0.001481,0.041602,2.097474,0.008136
23080.000000,0.000005,0.000003,0.000000,-0.000033,0.000055,0.000000,-0.000000,-0.000001,18.250000,0.172267,0.008722,0.010097,1.5701102831,0.3057589625,72.0889659470,72.1067108260,-0.171171,1.953847,4.119332,-0.119859,-0.125050,0.001377,1.743525,-1.643304,-0.008748,0.231768,0.007520,0.010093,-11.1853147714,-0.2826588317,120.6992848417,121.2167831773,-0.282517,-1.187678,3.648210,-0.227950,-0.051954,-0.001736,0.467456,-2.005158,-0.002376
23120.000000,-0.000005,-0.000003,-0.000000,0.000032,-0.000060,0.000000,-0.000000,-0.000001,18.250000,0.172286,0.008722,0.010279,1.5700735548,0.0830491278,72.0880104086,72.1051542734,-0.163097,1.815133,0.617589,0.153482,0.074994,-0.001457,-1.053651,2.189148,0.004298,0.231744,0.007520,0.009876,-11.0586441833,1.3327755813,120.7031372239,121.2159941494,-0.269059,-1.326408,0.802655,0.198137,0.117054,0.001659,-1.051133,1.808330,-0.004379
23160.000000,0.000005,0.000003,-0.000000,-0.000026,0.000057,-0.000000,-0.000000,-0.000001,18.250000,0.172263,0.008724,0.010342,1.5393808844,-0.1312764266,72.0870437834,72.1035977496,-0.176110,1.676259,3.415905,-0.173127,-0.017054,0.001518,0.240582,-2.373321,0.000092,0.231764,0.007521,0.009740,-10.7003387413,2.9050137137,120.7070403757,121.2152051111,-0.230448,-1.465296,4.190030,-0.159204,-0.169941,-0.001325,1.520518,-1.400486,0.010264
23200.000000,-0.000004,-0.000003,0.000000,0.000022,-0.000047,0.000000,-0.000000,-0.000000,18.250000,0.172259,0.008722,0.009989,1.4808906810,-0.3332693469,72.0860613099,72.1020411697,-0.188457,1.537534,6.278504,0.167357,-0.032736,-0.001469,0.467005,2.388336,-0.003378,0.231758,0.007520,0.010192,-10.1200806232,4.4011531988,120.7110121293,121.2144159355,-0.194651,-1.604029,1.395046,0.083730,0.215632,0.000575,-1.932288,0.772701,-0.014716
23240.000000,0.000002,0.000002,-0.000000,-0.000016,0.000033,-0.000000,-0.000000,-0.000000,18.250000,0.172260,0.008725,0.009731,1.3979010362,-0.5197114906,72.0850584156,72.1004845623,-0.144706,1.398306,2.844423,-0.157153,0.074351,0.001462,-1.027012,-2.154865,0.005600,0.231746,0.007522,0.010375,-9.3322115757,5.7901516137,120.7150665272,121.2136267722,-0.221220,-1.743255,4.897846,-0.008268,-0.231128,0.000237,2.080731,-0.053207,0.015488
23280.000000,-0.000001,-0.000002,0.000000,0.000006,-0.000017,0.000000,-0.000000,-0.000000,18.250000,0.172261,0.008722,0.010071,1.2939688103,-0.6881566867,72.0840308051,72.0989279533,-0.115459,1.259485,5.728135,0.133802,-0.106121,-0.001394,1.500014,1.911972,-0.007346,0.231734,0.007520,0.010078,-8.3554224729,7.0438702503,120.7191897470,121.2128374636,-0.227386,-1.882063,2.203870,-0.091990,0.214177,-0.001152,-1.904059,-0.799500,-0.011789
23320.000000,-0.000001,0.000000,-0.000000,0.000005,0.000001,-0.000000,-0.000000,-0.000000,18.250000,0.172261,0.008725,0.010193,1.1727443791,-0.8369295628,72.0829741575,72.0973712687,-0.148056,1.120378,2.472165,-0.118769,0.126649,0.001414,-1.753919,-1.623980,0.007608,0.231729,0.007522,0.009914,-7.2127143493,8.1371262645,120.7233388594,121.2120481532,-0.175250,-2.021159,5.700744,0.166928,-0.157928,0.001648,1.431313,1.529414,0.004685
23360.000000,0.000002,0.000001,0.000000,-0.000021,0.000009,0.000000,-0.000000,-0.000000,18.250000,0.172258,0.008722,0.009730,1.0378225096,-0.9650489103,72.0818846199,72.0958146172,-0.152056,0.981479,5.462823,0.096382,-0.141372,-0.001384,1.994385,1.380503,-0.007769,0.231732,0.007520,0.010357,-5.9302569989,9.0483547912,120.7274971633,121.2112587337,-0.151696,-2.160047,3.013407,-0.224995,0.064669,-0.001677,-0.570668,-1.975340,0.004688
23400.000000,-0.000002,-0.000003,-0.000000,0.000038,-0.000012,0.000000,-0.000000,-0.000000,18.250000,0.172253,0.008726,0.009628,0.8925871852,-1.0721872024,72.0807583231,72.0942578693,-0.101913,0.842485,2.214932,-0.089396,0.148383,0.001444,-2.061531,-1.220388,0.006337,0.231740,0.007522,0.010500,-4.5368523153,9.7597135599,120.7316976566,121.2104692539,-0.172208,-2.299040,0.391577,0.223982,0.049939,0.001007,-0.448268,2.049092,-0.012776
23440.000000,0.000001,0.000005,0.000000,-0.000053,0.000007,-0.000000,-0.000000,-0.000000,18.250000,0.172250,0.008723,0.009987,0.7401367412,-1.1585256118,72.0795919647,72.0927011686,-0.089540,0.703425,5.268119,0.077008,-0.153038,-0.001453,2.154550,1.107070,-0.004793,0.231747,0.007520,0.010142,-3.0629412155,10.2580025152,120.7359856767,121.2096797365,-0.177021,-2.438108,4.037866,-0.175435,-0.153633,0.000028,1.372252,-1.542030,0.015518
23480.000000,0.000000,-0.000006,-0.000000,0.000062,0.000009,0.000000,-0.000000,-0.000000,18.250000,0.172252,0.008726,0.010007,0.5831686384,-1.2246724986,72.0783822426,72.0911443597,-0.120364,0.564590,2.189009,-0.082724,0.152199,0.001508,-2.114135,-1.126726,0.001565,0.231748,0.007522,0.010029,-1.5402037130,10.5352443631,120.7403471752,121.2088900917,-0.117876,-2.576954,1.426478,0.059979,0.223473,-0.001179,-2.003854,0.559120,-0.011619
23520.000000,-0.000002,0.000006,-0.000000,-0.000062,-0.000027,-0.000000,-0.000000,-0.000000,18.250000,0.172265,0.008722,0.009711,0.4239846225,-1.2714976304,72.0771265475,72.0895876013,-0.121256,0.425581,5.340178,0.083088,-0.149754,-0.001489,2.109705,1.192154,0.001874,0.231732,0.007520,0.010398,-0.0017519907,10.5885742167,120.7447129670,121.2081004575,-0.096820,-2.715980,5.091141,0.064212,-0.221695,0.001718,1.997469,0.599457,0.002096
23560.000000,0.000004,-0.000004,-0.000000,0.000048,0.000045,-0.000000,-0.000000,-0.000000,18.250000,0.172259,0.008723,0.009551,0.2644384926,-1.3000367762,72.0758222454,72.0880307380,-0.101018,0.286990,2.291826,-0.100710,0.141063,0.001429,-1.958686,-1.377075,-0.006685,0.231736,0.007520,0.010563,1.5191758244,10.4194605041,120.7490749908,121.2073106851,-0.096038,-2.854588,2.591689,-0.186704,0.140736,-0.001413,-1.248380,-1.636995,0.009150
23600.000000,-0.000005,0.000002,0.000000,-0.000028,-0.000056,0.000000,-0.000000,-0.000000,18.250000,0.172246,0.008726,0.009601,0.1060063534,-1.3113414634,72.0744675174,72.0864739164,-0.064278,0.148375,5.493882,0.112438,-0.128920,-0.001258,1.817451,1.606798,0.011523,0.231743,0.007522,0.010510,2.9902197110,10.0334100711,120.7535091558,121.2065208849,-0.117556,-2.993224,0.105315,0.229298,-0.002804,0.000276,0.027970,2.098832,-0.015584
23640.000000,0.000005,0.000001,-0.000000,0.000003,0.000053,0.000000,-0.000000,0.000000,18.250000,0.172244,0.008724,0.009969,-0.0501959600,-1.3063995196,72.0730605683,72.0849170008,-0.062050,0.009102,2.542101,-0.137018,0.106679,0.000942,-1.478833,-1.877221,-0.016260,0.231736,0.007521,0.010054,4.3814967093,9.4408746674,120.7580291570,121.2057310269,-0.094615,-3.132516,3.880696,-0.186614,-0.140248,0.001042,1.250081,-1.639830,0.012418
23680.000000,-0.000003,-0.000002,0.000000,0.000014,-0.000039,-0.000000,0.000000,-0.000000,18.250000,0.172244,0.008725,0.009941,-0.2033045903,-1.2860340366,72.0716004270,72.0833601077,-0.094947,-0.129554,5.907346,0.152082,-0.077404,-0.000498,1.095257,2.171222,0.020020,0.231725,0.007522,0.010192,5.6649700437,8.6575680965,120.7625453725,121.2049410535,-0.040531,3.012000,1.421084,0.043744,0.227167,-0.001737,-2.039137,0.413962,-0.001106
23720.000000,0.000001,0.000002,-0.000000,-0.000020,0.000020,0.000000,0.000000,-0.000000,18.250000,0.172244,0.008725,0.009548,-0.3526346232,-1.2508605173,72.0700863200,72.0818031502,-0.086848,-0.268872,3.018919,-0.170073,0.036168,-0.000090,-0.499183,-2.333905,-0.020788,0.231716,0.007522,0.010536,6.8139116914,7.7030173791,120.7670500243,121.2041510876,-0.035621,2.872682,5.251555,0.111199,-0.201834,0.001241,1.820417,1.024338,-0.011066
23760.000000,0.000001,-0.000001,-0.000000,0.000012,-0.000007,-0.000001,0.000000,-0.000000,18.250000,0.172245,0.008724,0.009590,-0.4975653492,-1.2012610933,72.0685180148,72.0802461728,-0.037064,-0.407501,0.121436,0.169998,0.014373,0.000703,-0.202227,2.424066,0.018716,0.231708,0.007521,0.010498,7.8052585394,6.5987143932,120.7716424649,121.2033609937,-0.057762,2.734067,2.916441,-0.224771,0.065344,0.000219,-0.578670,-1.973162,0.015350
23800.000000,-0.000001,-0.000001,0.000000,0.000001,0.000005,0.000000,0.000000,-0.000000,18.250000,0.172244,0.008726,0.010032,-0.6374423266,-1.1373933242,72.0668955718,72.0786891783,-0.034173,-0.546738,3.585198,-0.159435,-0.069185,-0.001239,0.960105,-2.186268,-0.011940,0.231704,0.007523,0.010055,8.6209109348,5.3694770357,120.7762882049,121.2025708536,-0.041661,2.594839,0.555999,0.199994,0.113007,-0.001508,-1.021227,1.829634,-0.007763
23840.000000,-0.000001,0.000002,-0.000000,-0.000004,-0.000017,0.000000,0.000000,-0.000000,18.250000,0.172242,0.008723,0.010023,-0.7714743277,-1.0592333557,72.0652192468,72.0771321088,-0.069680,-0.685544,0.881332,0.117787,0.124141,0.001489,-1.746352,1.682642,0.001718,0.231705,0.007520,0.010096,9.2462983235,4.0440413722,120.7808897892,121.2017806865,0.013262,2.456031,4.433902,-0.060896,-0.224196,0.001595,2.004637,-0.523651,-0.006496
23880.000000,0.000003,-0.000000,0.000000,-0.000008,0.000031,-0.000000,0.000000,-0.000000,18.250000,0.172239,0.008726,0.009643,-0.8986369423,-0.9666518861,72.0634897763,72.0755750790,-0.059438,-0.824613,4.399322,-0.062860,-0.160885,-0.001356,2.245757,-0.853802,0.009331,0.231710,0.007523,0.010436,9.6695781367,2.6518726316,120.7855409420,121.2009903856,0.022132,2.316962,2.171101,-0.135875,0.189350,-0.000216,-1.688385,-1.189507,0.015401
23920.000000,-0.000003,-0.000002,0.000000,0.000033,-0.000027,0.000000,0.000000,-0.000000,18.250000,0.172235,0.008723,0.009696,-1.0176225257,-0.8594728641,72.0617083573,72.0740179301,-0.011803,-0.963665,1.710370,-0.021980,0.171042,0.000694,-2.389681,-0.283672,-0.018531,0.231715,0.007520,0.010445,9.8845821765,1.2221262942,120.7902725456,121.2002000787,0.001157,2.177918,6.195147,0.228432,-0.019902,-0.001325,0.180250,2.091357,-0.010085
23960.000000,0.000001,0.000005,-0.000000,-0.000052,0.000000,-0.000000,0.000000,-0.000000,18.250000,0.172233,0.008725,0.010106,-1.1267788485,-0.7375879859,72.0598774963,72.0724608391,-0.003046,-1.102460,5.312120,0.096220,-0.141645,0.000191,1.993272,1.378346,0.020948,0.231719,0.007522,0.010013,9.8909206492,-0.2139901180,120.7949535749,121.1994097024,0.003714,2.039124,3.948714,-0.160720,-0.169111,0.001653,1.505764,-1.410392,-0.005318
24000.000000,0.000003,-0.000004,0.000000,0.000045,0.000039,-0.000000,0.000000,-0.000000,18.250000,0.172232,0.008723,0.010182,-1.2241645341,-0.6010453571,72.0579996782,72.0709036433,-0.030729,-1.241765,2.769136,-0.159914,0.068212,-0.001128,-0.944603,-2.191927,-0.013977,0.231721,0.007520,0.009890,9.6904194362,-1.6249958881,120.7996707724,121.1986192133,0.061077,1.899799,1.724120,-0.049369,0.226731,-0.000200,-2.031091,-0.421448,0.015480
24040.000000,-0.000006,0.000001,-0.000000,-0.000006,-0.000065,0.000000,0.000000,-0.000000,18.250000,0.172234,0.008724,0.009893,-1.3075739584,-0.4502145694,72.0560771532,72.0693464486,-0.027574,-1.380412,0.210136,0.167720,0.030966,0.001488,-0.436832,2.393430,0.000210,0.231719,0.007521,0.010277,9.2897001535,-2.9827507829,120.8044633153,121.1978287268,0.078573,1.761142,5.788898,0.210049,-0.092729,-0.001419,0.837278,1.921789,-0.008918
24080.000000,0.000005,0.000004,-0.000000,-0.000043,0.000051,-0.000000,0.000001,-0.000000,18.250000,0.172246,0.008723,0.009815,-1.3745767181,-0.2859214600,72.0541118458,72.0677892413,0.005815,-1.519716,3.931741,-0.121319,-0.123916,-0.001112,1.721529,-1.662070,0.014258,0.231704,0.007521,0.010344,8.7017075213,-4.2592938698,120.8091915285,121.1970381479,0.060599,1.621838,3.664077,-0.195137,-0.128713,0.001515,1.142548,-1.712806,-0.007925
24120.000000,0.000000,-0.000006,-0.000000,0.000067,-0.000001,0.000000,0.000001,-0.000001,18.250000,0.172249,0.008725,0.009984,-1.4225490662,-0.1095143648,72.0521071629,72.0662319388,0.035653,-1.658207,1.468137,0.011520,0.171663,-0.000031,-2.404902,0.185372,-0.021044,0.231697,0.007522,0.010166,7.9406552892,-5.4275231606,120.8139825819,121.1962474723,0.052871,1.483327,1.589988,-0.016683,0.231110,0.000277,-2.073217,-0.128502,0.015452
24160.000000,-0.000005,0.000004,0.000000,-0.000044,-0.000049,-0.000000,0.000000,-0.000001,18.250000,0.172233,0.008722,0.010278,-1.4488056712,0.0771357853,72.0500683606,72.0646746927,0.043868,-1.796977,5.280256,0.098348,-0.140205,0.001110,1.971540,1.408585,0.014003,0.231709,0.007519,0.009831,7.0247087126,-6.4660063457,120.8188022527,121.1954567975,0.064180,1.344544,5.749046,0.204825,-0.104034,-0.001676,0.939454,1.872658,-0.003726
24200.000000,0.000005,0.000002,0.000000,-0.000012,0.000060,0.000000,0.000000,-0.000001,18.250000,0.172226,0.008725,0.010418,-1.4508689232,0.2716006646,72.0479985423,72.0631173451,0.025796,-1.936090,2.936159,-0.171170,0.031085,-0.001492,-0.431236,-2.345843,0.003798,0.231712,0.007522,0.009698,5.9772122132,-7.3543150226,120.8235658220,121.1946660263,0.113994,1.205436,3.647062,-0.190245,-0.135670,0.000972,1.203868,-1.671419,-0.012950
24240.000000,-0.000001,-0.000005,-0.000000,0.000052,-0.000024,0.000000,0.000000,-0.000001,18.250000,0.172222,0.008722,0.010142,-1.4265883128,0.4707055993,72.0459000189,72.0615599852,0.022869,-2.075156,0.604793,0.138226,0.100287,0.000633,-1.415597,1.974869,-0.019135,0.231709,0.007520,0.010088,4.8207020999,-8.0751373572,120.8284253172,121.1938751617,0.135037,1.066359,1.632663,-0.045352,0.227344,0.001125,-2.040146,-0.385720,0.012029
24280.000000,-0.000003,0.000003,0.000000,-0.000044,-0.000026,-0.000000,0.000000,-0.000001,18.250000,0.172221,0.008725,0.009991,-1.3741102277,0.6706207689,72.0437788426,72.0600026440,0.065026,-2.213957,4.515498,-0.022692,-0.171038,0.000737,2.387209,-0.292801,0.018199,0.231702,0.007522,0.010181,3.5818749463,-8.6177698693,120.8332234720,121.1930842923,0.103932,0.927558,5.926512,0.222190,-0.057379,-0.001596,0.517303,2.032587,0.006056
24320.000000,0.000004,0.000001,0.000000,0.000001,0.000044,0.000000,0.000000,-0.000001,18.250000,0.172222,0.008724,0.010306,-1.2921199432,0.8671575713,72.0416406493,72.0584451931,0.100373,-2.353309,2.258698,-0.122912,0.122212,-0.001512,-1.701571,-1.684131,-0.000167,0.231695,0.007522,0.009794,2.2889712900,-8.9719614737,120.8380589137,121.1922933370,0.096165,0.788221,3.963466,-0.141654,-0.185277,-0.000227,1.648492,-1.241566,-0.015377
24360.000000,-0.000001,-0.000003,-0.000000,0.000031,-0.000019,0.000000,0.000000,-0.000001,18.250000,0.172222,0.008723,0.010612,-1.1802314147,1.0556713932,72.0394870034,72.0568877762,0.089126,-2.492003,0.039851,0.168978,0.021916,0.000739,-0.312148,2.415187,-0.018425,0.231687,0.007521,0.009566,0.9682704504,-9.1342065847,120.8429102061,121.1915022792,0.135359,0.649522,2.022296,-0.128819,0.193705,0.001746,-1.732674,-1.130823,0.001109
24400.000000,-0.000002,0.000001,-0.000000,-0.000024,-0.000014,-0.000000,0.000000,-0.000001,18.250000,0.172221,0.008726,0.010421,-1.0387983510,1.2310250592,72.0373243904,72.0553303375,0.072880,-2.631239,4.148072,-0.081721,-0.152670,0.000814,2.122736,-1.112077,0.017515,0.231681,0.007523,0.009787,-0.3498629266,-9.1046631137,120.8477190002,121.1907112035,0.167883,0.510305,0.069913,0.222961,0.054045,-0.000465,-0.492815,2.039196,0.015198
24440.000000,0.000002,0.000001,0.000000,-0.000000,0.000021,0.000000,0.000000,-0.000001,18.250000,0.172221,0.008723,0.010101,-0.8689204545,1.3881517026,72.0351593861,72.0537728067,0.104418,-2.770156,2.022038,-0.091236,0.146938,-0.001483,-2.049802,-1.246940,0.003646,0.231676,0.007521,0.010056,-1.6393540992,-8.8858848914,120.8525973831,121.1899200693,0.156223,0.371399,4.469585,-0.020081,-0.231338,-0.001566,2.066665,-0.158984,-0.006755
24480.000000,0.000001,-0.000001,-0.000000,0.000011,-0.000007,0.000001,0.000000,-0.000001,18.250000,0.172220,0.008726,0.010263,-0.6729868824,1.5221037951,72.0329925885,72.0522153203,0.154435,-2.909012,6.145967,0.170444,0.002935,0.000318,-0.045260,2.433801,-0.020756,0.231671,0.007523,0.009909,-2.8729096615,-8.4877310610,120.8573942930,121.1891288185,0.128747,0.232551,2.680970,-0.220968,0.076146,0.000941,-0.679602,-1.943894,-0.013052
24520.000000,-0.000001,-0.000001,-0.000000,-0.000006,-0.000001,-0.000000,0.000000,-0.000001,18.250000,0.172219,0.008724,0.010660,-0.4542273478,1.6278970530,72.0308331094,72.0506578023,-6.123498,-3.048292,4.080151,-0.078876,-0.154296,0.001276,2.141644,-1.071448,0.011048,0.231668,0.007522,0.009511,-4.0253875882,-7.9196374559,120.8622718196,121.1883375250,0.143741,0.093296,0.856700,0.124299,0.193767,0.001364,-1.751682,1.141353,0.009776
24560.000000,-0.000001,0.000001,0.000000,0.000005,0.000001,-0.000000,-0.000000,-0.000001,18.250000,0.172218,0.008724,0.010634,-0.2166542275,1.7013529006,72.0286838622,72.0491002003,0.137393,3.096229,2.133888,-0.111632,0.132398,-0.001110,-1.845899,-1.527907,0.014046,0.231666,0.007522,0.009545,-5.0749627128,-7.1985657563,120.8670623417,121.1875462025,0.192105,-0.045368,5.276197,0.158091,-0.167695,-0.001206,1.508077,1.444661,0.011370
24600.000000,0.000000,0.000001,0.000000,-0.000006,-0.000009,0.000000,-0.000000,-0.000001,18.250000,0.172216,0.008726,0.010252,0.0344295707,1.7388406918,72.0265482144,72.0475426370,0.149389,2.956974,0.145118,0.163129,0.049480,-0.000686,-0.703201,2.330428,-0.018863,0.231665,0.007524,0.009929,-6.0000720636,-6.3408614069,120.8719245489,121.1867547726,0.198875,-0.184595,3.522831,-0.195547,-0.128143,-0.001218,1.134782,-1.717581,-0.011135
24640.000000,0.000002,-0.000001,-0.000000,-0.000008,0.000016,0.000000,-0.000000,-0.000001,18.250000,0.172214,0.008723,0.010166,0.2934000603,1.7374184971,72.0244351380,72.0459850621,0.200771,2.818035,4.434974,-0.013218,-0.172165,0.001460,2.397880,-0.160522,-0.005322,0.231665,0.007521,0.009997,-6.7854681126,-5.3682086456,120.8767034999,121.1859632572,0.169036,-0.323533,1.853831,-0.101471,0.208950,0.001247,-1.872525,-0.887097,-0.010803
24680.000000,-0.000001,-0.000002,-0.000000,0.000022,0.000004,-0.000000,-0.000000,-0.000001,18.250000,0.172212,0.008725,0.010516,0.5537922232,1.6955806002,72.0223426453,72.0444274008,0.229020,2.679192,2.560702,-0.163077,0.059872,0.000167,-0.836267,-2.237459,0.020727,0.231664,0.007523,0.009679,-7.4153118467,-4.3024441211,120.8815451960,121.1851717174,0.161269,-0.462355,0.149477,0.218455,0.070152,0.001205,-0.638539,1.998056,0.011310
24720.000000,-0.000002,0.000001,0.000000,-0.000001,-0.000027,-0.000000,-0.000000,-0.000001,18.250000,0.172211,0.008724,0.010706,0.8087316762,1.6124465497,72.0202822230,72.0428697533,0.213250,2.539863,0.744179,0.098337,0.139699,-0.001490,-1.976069,1.412380,-0.000399,0.231664,0.007521,0.009486,-7.8815528349,-3.1681803134,120.8863008882,121.1843801156,0.197028,-0.601683,4.709126,0.044606,-0.227310,-0.001220,2.034985,0.419347,0.011264
24760.000000,0.000002,0.000002,0.000000,-0.000032,0.000007,0.000000,-0.000000,-0.000001,18.250000,0.172209,0.008723,0.010420,1.0514194327,1.4888739351,72.0182506386,72.0413121303,0.203248,2.401156,5.211815,0.110729,-0.130745,0.000190,1.833874,1.581960,-0.020978,0.231665,0.007521,0.009724,-8.1755518828,-1.9901495008,120.8911152823,121.1835884013,0.230012,-0.740371,3.060523,-0.231315,-0.034704,-0.001366,0.303709,-2.035043,-0.009757
24800.000000,0.000003,-0.000002,-0.000000,0.000013,0.000035,0.000000,-0.000000,-0.000001,18.250000,0.172206,0.008725,0.010104,1.2747141348,1.3265853620,72.0162585393,72.0397544336,0.237642,2.261905,3.439026,-0.149559,-0.088654,0.001499,1.223120,-2.049370,0.003175,0.231666,0.007523,0.010036,-8.2967041332,-0.7941783397,120.8958402008,121.1827966196,0.221946,-0.879624,1.480509,-0.030382,0.229426,0.000924,-2.064311,-0.252358,-0.013175
24840.000000,-0.000002,-0.000003,-0.000000,0.000036,-0.000017,-0.000000,-0.000000,-0.000001,18.250000,0.172204,0.008722,0.010221,1.4723188489,1.1288422097,72.0143025825,72.0381967013,0.283111,2.122808,1.711369,-0.070894,0.157183,-0.000192,-2.203613,-0.967091,0.020789,0.231666,0.007520,0.009999,-8.2439681189,0.3947445353,120.9006180966,121.1820048099,0.196844,-1.018705,6.190231,0.228116,0.023779,0.001554,-0.219517,2.086893,0.006825
24880.000000,-0.000003,0.000003,0.000000,-0.000020,-0.000039,-0.000000,-0.000000,-0.000001,18.250000,0.172202,0.008724,0.010533,1.6379002177,0.8999432095,72.0123929925,72.0366390069,0.290159,1.984018,0.018191,0.162344,0.051711,-0.001478,-0.738679,2.320565,-0.002228,0.231666,0.007521,0.009682,-8.0240584984,1.5513788128,120.9053103672,121.1812129251,0.201295,-1.157502,4.621363,0.025513,-0.230437,-0.000520,2.061034,0.248296,0.014947
24920.000000,0.000003,0.000003,0.000000,-0.000041,0.000022,0.000000,-0.000000,-0.000001,18.250000,0.172201,0.008724,0.010517,1.7665561970,0.6453667393,72.0105250530,72.0350812968,0.270418,1.844646,4.675608,0.039882,-0.167565,0.000060,2.337583,0.582370,-0.021008,0.231665,0.007521,0.009598,-7.6432486175,2.6531679963,120.9100321209,121.1804209323,0.245073,-1.296857,3.080893,-0.229911,-0.042873,-0.001752,0.376042,-2.023163,-0.001393
24960.000000,0.000004,-0.000003,-0.000000,0.000021,0.000043,0.000000,-0.000000,-0.000001,18.250000,0.172199,0.008722,0.010154,1.8537406220,0.3714388926,72.0087091193,72.0335235163,0.273237,1.705813,3.112510,-0.168778,-0.042051,0.001508,0.575983,-2.314885,-0.002260,0.231665,0.007520,0.009949,-7.1145101913,3.6770944874,120.9147020579,121.1796288692,0.272627,-1.435701,1.584659,-0.065464,0.222229,-0.000263,-1.998556,-0.567187,-0.015466
25000.000000,-0.000002,-0.000004,-0.000000,0.000046,-0.000019,-0.000000,-0.000000,-0.000000,18.250000,0.172197,0.008725,0.009943,1.8967136132,0.0853332329,72.0069391188,72.0319657205,0.313874,1.566775,1.551525,-0.049985,0.164726,0.000442,-2.313410,-0.676987,0.020161,0.231665,0.007522,0.010243,-6.4510166007,4.6051058937,120.9193444671,121.1788367737,0.255604,-1.574728,0.126648,0.212753,0.085532,0.001598,-0.780339,1.948373,-0.005928
